ubigeo,distrito,departamento,provincia,n_ipress,n_camas,n_ccpp,avg_dist_km,total_atenciones,total_atendidos,baseline_score,alternative_score,score_diff
022005,QUILLO,ANCASH,YUNGAY,4,0.0,119,3.4986581958610135,,,0.05,0.02,0.03
030303,HUAQUIRCA,APURIMAC,ANTABAMBA,4,0.0,116,4.3582554264536775,,,0.05,0.02,0.03
090308,HUAYLLAY GRANDE,HUANCAVELICA,ANGARAES,1,0.0,28,2.7697498168561077,504.0,314.0,0.05,0.02,0.03
190109,SIMON BOLIVAR,PASCO,PASCO,10,50.0,281,3.4756482534659723,263344.0,196102.0,0.05,0.02,0.03
050609,LEONCIO PRADO,AYACUCHO,LUCANAS,4,0.0,116,8.652250318886704,,,0.05,0.01,0.04
081301,URUBAMBA,CUSCO,URUBAMBA,2,0.0,57,2.9918093004955164,7883.0,7643.0,0.05,0.02,0.03
210607,TARACO,PUNO,HUANCANE,5,0.0,136,2.295033853289284,251.0,248.0,0.05,0.03,0.02
090109,LARIA,HUANCAVELICA,HUANCAVELICA,2,0.0,53,2.1075310595742542,,,0.05,0.03,0.02
151003,ALLAUCA,LIMA,YAUYOS,2,0.0,55,5.657077313100247,2052.0,471.0,0.05,0.01,0.04
160305,URARINAS,LORETO,LORETO,6,0.0,159,17.691912612536203,,,0.05,0.01,0.04
050802,COLTA,AYACUCHO,PAUCAR DEL SARA SARA,1,0.0,30,4.367097130024395,,,0.05,0.02,0.03
010514,PISUQUIA,AMAZONAS,LUYA,3,0.0,82,3.6555428646655295,,,0.05,0.02,0.03
210809,UMACHIRI,PUNO,MELGAR,3,0.0,84,4.068599400209534,,,0.05,0.02,0.03
151030,TOMAS,LIMA,YAUYOS,2,0.0,55,9.501622038660903,,,0.05,0.01,0.04
151028,TANTA,LIMA,YAUYOS,1,0.0,28,5.082513979412412,,,0.05,0.01,0.04
090706,DANIEL HERNANDEZ,HUANCAVELICA,TAYACAJA,2,0.0,60,2.411733835277543,806.0,773.0,0.05,0.02,0.03
190208,VILCABAMBA,PASCO,DANIEL ALCIDES CARRION,3,0.0,75,2.031238203568489,,,0.05,0.03,0.02
081207,HUARO,CUSCO,QUISPICANCHI,2,0.0,54,5.06585598782346,93.0,91.0,0.05,0.02,0.03
100106,QUISQUI (KICHKI),HUANUCO,HUANUCO,3,0.0,85,3.535344503587236,,,0.05,0.02,0.03
021908,RAGASH,ANCASH,SIHUAS,2,0.0,59,3.437730732815238,,,0.05,0.02,0.03
150902,ANDAJES,LIMA,OYON,1,0.0,28,3.6099825758167188,,,0.05,0.02,0.03
190105,NINACACA,PASCO,PASCO,5,0.0,139,4.818115525881238,6.0,4.0,0.05,0.02,0.03
100307,CHUQUIS,HUANUCO,DOS DE MAYO,4,0.0,115,1.9680976323210135,73.0,73.0,0.05,0.03,0.02
130906,SANAGORAN,LA LIBERTAD,SANCHEZ CARRION,4,8.0,120,3.5158971926786204,,,0.05,0.02,0.03
130809,PATAZ,LA LIBERTAD,PATAZ,5,0.0,124,3.664836830057159,1.0,1.0,0.05,0.02,0.03
220703,CASPISAPA,SAN MARTIN,PICOTA,1,0.0,26,2.087930322454229,785.0,534.0,0.05,0.03,0.02
120406,CURICACA,JUNIN,JAUJA,1,0.0,25,2.3853099377748466,,,0.05,0.03,0.02
021604,QUINUABAMBA,ANCASH,POMABAMBA,2,0.0,59,2.897551905533926,175093.0,175017.0,0.05,0.02,0.03
021304,FIDEL OLIVAS ESCUDERO,ANCASH,MARISCAL LUZURIAGA,2,0.0,51,3.0413005300100475,856.0,779.0,0.05,0.02,0.03
021506,LACABAMBA,ANCASH,PALLASCA,1,0.0,28,2.759734970486839,,,0.05,0.02,0.03
150712,SAN PEDRO DE LARAOS,LIMA,HUAROCHIRI,1,0.0,28,4.160012596163123,,,0.05,0.02,0.03
131203,GUADALUPITO,LA LIBERTAD,VIRU,1,0.0,28,5.0373050452305455,,,0.05,0.01,0.04
210805,MACARI,PUNO,MELGAR,7,0.0,184,3.5823077545373474,,,0.05,0.02,0.03
021016,UCO,ANCASH,HUARI,1,12.0,32,2.417688040379493,,,0.05,0.03,0.02
021105,MALVAS,ANCASH,HUARMEY,2,0.0,54,3.3754371067365265,,,0.05,0.02,0.03
130907,SARIN,LA LIBERTAD,SANCHEZ CARRION,5,0.0,126,2.6813463263302215,,,0.05,0.03,0.02
120806,PACCHA,JUNIN,YAULI,1,0.0,29,6.197098431149727,65.0,40.0,0.05,0.01,0.04
130610,PARANDAY,LA LIBERTAD,OTUZCO,1,0.0,27,1.599161101578065,,,0.05,0.04,0.01
020205,SUCCHA,ANCASH,AIJA,2,0.0,52,1.571173937781431,11.0,11.0,0.05,0.04,0.01
210501,ILAVE,PUNO,EL COLLAO,19,35.0,565,4.8704160699340555,43112.0,29326.0,0.05,0.01,0.04
100802,CHAGLLA,HUANUCO,PACHITEA,4,0.0,118,8.316882482963983,,,0.05,0.01,0.04
100103,CHINCHAO,HUANUCO,HUANUCO,4,0.0,105,3.427276918890904,,,0.05,0.02,0.03
230107,PALCA,TACNA,TACNA,5,0.0,132,5.106080947644636,8.0,6.0,0.05,0.02,0.03
101101,CHAVINILLO,HUANUCO,YAROWILCA,5,0.0,125,2.530389615323913,468.0,204.0,0.05,0.03,0.02
180211,YUNGA,MOQUEGUA,GENERAL SANCHEZ CERRO,1,0.0,28,5.516832001722993,,,0.05,0.01,0.04
090719,QUICHUAS,HUANCAVELICA,TAYACAJA,2,0.0,55,3.4815957027412177,514.0,492.0,0.05,0.02,0.03
100609,PUEBLO NUEVO,HUANUCO,LEONCIO PRADO,1,0.0,30,7.8884050795654685,,,0.05,0.01,0.04
051003,APONGO,AYACUCHO,VICTOR FAJARDO,1,0.0,29,5.946173298024248,,,0.05,0.01,0.04
230302,ILABAYA,TACNA,JORGE BASADRE,2,0.0,55,7.129780240531977,110462.0,87698.0,0.05,0.01,0.04
100113,SAN PABLO DE PILLAO,HUANUCO,HUANUCO,3,0.0,76,6.690685370801097,,,0.05,0.01,0.04
210502,CAPAZO,PUNO,EL COLLAO,6,0.0,157,5.318498873350947,,,0.05,0.02,0.03
150513,SAN ANTONIO,LIMA,CAÑETE,1,0.0,32,2.6047721045734598,,,0.04,0.02,0.02
010109,LA JALCA,AMAZONAS,CHACHAPOYAS,6,0.0,224,2.001989173848647,,,0.04,0.02,0.02
021009,MASIN,ANCASH,HUARI,2,0.0,61,2.357620882427902,,,0.04,0.02,0.02
020602,ACOPAMPA,ANCASH,CARHUAZ,1,0.0,35,1.706541603242695,,,0.04,0.03,0.01
230408,TICACO,TACNA,TARATA,1,0.0,36,12.494357011224727,3.0,3.0,0.04,0.01,0.03
081205,CCATCA,CUSCO,QUISPICANCHI,5,0.0,194,3.430036890495942,,,0.04,0.01,0.03
150514,SAN LUIS,LIMA,CAÑETE,1,0.0,37,2.6745823371904858,22286.0,20246.0,0.04,0.02,0.02
100604,JOSE CRESPO Y CASTILLO,HUANUCO,LEONCIO PRADO,2,0.0,62,6.601860849884467,,,0.04,0.01,0.03
100704,LA MORADA,HUANUCO,MARAÑON,1,0.0,32,11.64375444439378,,,0.04,0.01,0.03
021308,MUSGA,ANCASH,MARISCAL LUZURIAGA,1,0.0,37,1.2169467014797342,315.0,308.0,0.04,0.03,0.01
150502,ASIA,LIMA,CAÑETE,2,0.0,67,4.679668481417217,,,0.04,0.01,0.03
130613,SINSICAP,LA LIBERTAD,OTUZCO,3,0.0,92,3.7609020820893067,,,0.04,0.02,0.02
021302,CASCA,ANCASH,MARISCAL LUZURIAGA,2,0.0,64,1.5859977477637102,,,0.04,0.03,0.01
130908,SARTIMBAMBA,LA LIBERTAD,SANCHEZ CARRION,4,2.0,136,3.029679175282173,,,0.04,0.02,0.02
021511,TAUCA,ANCASH,PALLASCA,2,0.0,70,3.286566428228758,,,0.04,0.02,0.02
021402,ACAS,ANCASH,OCROS,1,0.0,34,2.9149817807851797,,,0.04,0.02,0.02
150903,CAUJUL,LIMA,OYON,1,0.0,32,4.827842509556899,,,0.04,0.01,0.03
101106,OBAS,HUANUCO,YAROWILCA,5,0.0,167,2.2049842762872847,,,0.04,0.02,0.02
100313,PACHAS,HUANUCO,DOS DE MAYO,7,0.0,259,2.7957050958945886,137.0,127.0,0.04,0.02,0.02
061106,LA FLORIDA,CAJAMARCA,SAN MIGUEL,1,0.0,31,2.869718323523214,,,0.04,0.02,0.02
150701,MATUCANA,LIMA,HUAROCHIRI,2,15.0,76,2.9744058075652133,20294.0,18473.0,0.04,0.02,0.02
021601,POMABAMBA,ANCASH,POMABAMBA,6,26.0,245,2.352141500760434,44457.0,41533.0,0.04,0.02,0.02
130108,POROTO,LA LIBERTAD,TRUJILLO,1,0.0,36,3.4427504780634486,,,0.04,0.02,0.02
021405,COCHAS,ANCASH,OCROS,1,0.0,35,8.511608285963637,,,0.04,0.01,0.03
120801,LA OROYA,JUNIN,YAULI,2,0.0,70,7.659632787186861,7885.0,5768.0,0.04,0.01,0.03
120427,RICRAN,JUNIN,JAUJA,2,0.0,61,5.362216414123238,,,0.04,0.01,0.03
150401,CANTA,LIMA,CANTA,4,0.0,122,2.905393625318628,,,0.04,0.02,0.02
210801,AYAVIRI,PUNO,MELGAR,6,56.0,243,6.784656298536462,42280.0,36418.0,0.04,0.01,0.03
210608,VILQUE CHICO,PUNO,HUANCANE,10,0.0,306,3.043043841218262,37988.0,15042.0,0.04,0.02,0.02
080501,YANAOCA,CUSCO,CANAS,3,0.0,114,3.8677234825213063,,,0.04,0.01,0.03
030304,JUAN ESPINOZA MEDRANO,APURIMAC,ANTABAMBA,5,0.0,182,6.680532880748228,,,0.04,0.01,0.03
220406,TINGO DE SAPOSOA,SAN MARTIN,HUALLAGA,1,0.0,31,2.5143617026124767,,,0.04,0.02,0.02
050615,SAN CRISTOBAL,AYACUCHO,LUCANAS,2,0.0,64,5.188206081870049,,,0.04,0.01,0.03
050703,CORONEL CASTAÑEDA,AYACUCHO,PARINACOCHAS,2,0.0,65,8.967906506919267,,,0.04,0.01,0.03
050619,SANCOS,AYACUCHO,LUCANAS,6,0.0,213,6.615056726997455,,,0.04,0.01,0.03
101108,CHORAS,HUANUCO,YAROWILCA,2,0.0,61,2.2136538179395338,,,0.04,0.03,0.01
030502,COTABAMBAS,APURIMAC,COTABAMBAS,4,0.0,122,3.033710939028114,,,0.04,0.02,0.02
230201,CANDARAVE,TACNA,CANDARAVE,4,0.0,148,8.820574242233436,17.0,16.0,0.04,0.01,0.03
210901,MOHO,PUNO,MOHO,8,6.0,271,3.1756810346950526,30.0,18.0,0.04,0.02,0.02
040801,COTAHUASI,AREQUIPA,LA UNION,1,0.0,36,3.824206348555826,8632.0,7427.0,0.04,0.01,0.03
210903,HUAYRAPATA,PUNO,MOHO,2,0.0,62,6.468985817594176,,,0.04,0.01,0.03
030103,CIRCA,APURIMAC,ABANCAY,4,0.0,132,5.031391684076513,,,0.04,0.01,0.03
150711,LANGA,LIMA,HUAROCHIRI,2,0.0,71,2.4698555390232264,,,0.04,0.02,0.02
151021,MIRAFLORES,LIMA,YAUYOS,1,0.0,36,6.316965893323606,,,0.04,0.01,0.03
021409,SAN PEDRO,ANCASH,OCROS,2,0.0,62,4.50738799063946,,,0.04,0.01,0.03
050616,SAN JUAN,AYACUCHO,LUCANAS,1,0.0,37,1.9580121662758831,,,0.04,0.02,0.02
021205,MATO,ANCASH,HUAYLAS,2,0.0,61,2.267961744260946,,,0.04,0.02,0.02
211208,YANAHUAYA,PUNO,SANDIA,1,0.0,35,6.775692523278511,,,0.04,0.01,0.03
030305,OROPESA,APURIMAC,ANTABAMBA,6,0.0,226,5.280582978795693,,,0.04,0.01,0.03
190205,SAN PEDRO DE PILLAO,PASCO,DANIEL ALCIDES CARRION,2,0.0,69,2.9458781221121657,,,0.04,0.02,0.02
021710,TICAPAMPA,ANCASH,RECUAY,2,0.0,63,3.9578282134960516,,,0.04,0.02,0.02
080607,SAN PEDRO,CUSCO,CANCHIS,1,0.0,33,2.93763775510406,,,0.04,0.02,0.02
220710,TRES UNIDOS,SAN MARTIN,PICOTA,1,0.0,33,12.989454172716163,717.0,599.0,0.04,0.01,0.03
150725,SAN PEDRO DE HUANCAYRE,LIMA,HUAROCHIRI,1,0.0,37,1.990352212522161,,,0.04,0.02,0.02
151014,HUANCAYA,LIMA,YAUYOS,1,0.0,35,10.583506403039445,,,0.04,0.01,0.03
090412,TANTARA,HUANCAVELICA,CASTROVIRREYNA,1,0.0,35,2.8900924744088012,46.0,46.0,0.04,0.02,0.02
080909,VILCABAMBA,CUSCO,LA CONVENCION,8,0.0,273,5.036201139660355,,,0.04,0.01,0.03
050603,CABANA,AYACUCHO,LUCANAS,2,0.0,65,8.466914122850268,,,0.04,0.01,0.03
090615,SANTO DOMINGO DE CAPILLAS,HUANCAVELICA,HUAYTARA,2,0.0,69,6.7743502469241585,6.0,6.0,0.04,0.01,0.03
210606,ROSASPATA,PUNO,HUANCANE,5,3.0,162,3.234254449198967,,,0.04,0.02,0.02
080104,SAN JERONIMO,CUSCO,CUSCO,2,0.0,72,2.1932586721346046,68.0,68.0,0.04,0.02,0.02
090405,CHUPAMARCA,HUANCAVELICA,CASTROVIRREYNA,2,0.0,64,6.804590001757028,1.0,1.0,0.04,0.01,0.03
090110,MANTA,HUANCAVELICA,HUANCAVELICA,3,0.0,92,2.9085602717984282,39.0,38.0,0.04,0.02,0.02
100403,COCHABAMBA,HUANUCO,HUACAYBAMBA,2,0.0,65,9.674616649070545,,,0.04,0.01,0.03
021203,HUATA,ANCASH,HUAYLAS,2,0.0,65,1.4664278156937773,,,0.04,0.03,0.01
020701,SAN LUIS,ANCASH,CARLOS FERMIN FITZCARRALD,5,10.0,165,2.5782378738327156,8896.0,3730.0,0.04,0.02,0.02
020102,COCHABAMBA,ANCASH,HUARAZ,3,0.0,97,2.6892403201219874,,,0.04,0.02,0.02
151001,YAUYOS,LIMA,YAUYOS,2,0.0,71,3.570620020510338,8348.0,1092.0,0.04,0.02,0.02
081306,OLLANTAYTAMBO,CUSCO,URUBAMBA,3,0.0,113,4.249924913327534,3.0,3.0,0.04,0.01,0.03
110208,SAN JUAN DE YANAC,ICA,CHINCHA,2,0.0,68,5.4795351525832725,,,0.04,0.01,0.03
090107,HUAYLLAHUARA,HUANCAVELICA,HUANCAVELICA,1,0.0,38,2.2363510252085583,2.0,2.0,0.04,0.02,0.02
051106,INDEPENDENCIA,AYACUCHO,VILCAS HUAMAN,1,0.0,33,4.234550713876724,,,0.04,0.01,0.03
100111,PILLCO MARCA,HUANUCO,HUANUCO,1,0.0,31,3.6914162227658345,,,0.04,0.02,0.02
100107,SAN FRANCISCO DE CAYRAN,HUANUCO,HUANUCO,2,0.0,71,3.9980106880154804,4925.0,284.0,0.04,0.01,0.03
050511,ORONCCOY,AYACUCHO,LA MAR,1,0.0,36,7.936320228005751,,,0.04,0.01,0.03
020515,TICLLOS,ANCASH,BOLOGNESI,1,0.0,35,3.297500765345157,,,0.04,0.02,0.02
060109,MAGDALENA,CAJAMARCA,CAJAMARCA,4,0.0,140,3.0491346012228138,127.0,123.0,0.04,0.02,0.02
060107,LLACANORA,CAJAMARCA,CAJAMARCA,2,0.0,61,2.2419778550988805,1.0,1.0,0.04,0.03,0.01
220204,HUALLAGA,SAN MARTIN,BELLAVISTA,2,0.0,72,4.9008384295627705,,,0.04,0.01,0.03
060104,COSPAN,CAJAMARCA,CAJAMARCA,3,0.0,104,4.3835823657015585,92.0,71.0,0.04,0.01,0.03
021301,PISCOBAMBA,ANCASH,MARISCAL LUZURIAGA,2,0.0,64,1.4148901749446163,11506.0,6181.0,0.04,0.03,0.01
190102,HUACHON,PASCO,PASCO,3,0.0,112,6.18441111990726,,,0.04,0.01,0.03
100203,COLPAS,HUANUCO,AMBO,3,0.0,97,4.112084296401341,,,0.04,0.02,0.02
051006,CAYARA,AYACUCHO,VICTOR FAJARDO,1,0.0,31,2.9691421893714893,,,0.04,0.02,0.02
051104,CONCEPCION,AYACUCHO,VILCAS HUAMAN,2,0.0,76,3.24144766269812,,,0.04,0.02,0.02
150506,COAYLLO,LIMA,CAÑETE,1,0.0,35,5.647762079811885,,,0.04,0.01,0.03
211104,CARACOTO,PUNO,SAN ROMAN,5,0.0,175,3.2903364617580917,,,0.04,0.02,0.02
080403,LAMAY,CUSCO,CALCA,3,0.0,109,2.7280830898637802,,,0.04,0.02,0.02
010111,LEVANTO,AMAZONAS,CHACHAPOYAS,1,0.0,32,2.6851447622927673,,,0.04,0.02,0.02
050905,HUACAÑA,AYACUCHO,SUCRE,1,0.0,36,4.445089069668132,,,0.04,0.01,0.03
150713,MARIATANA,LIMA,HUAROCHIRI,2,0.0,72,2.953359862559961,,,0.04,0.02,0.02
080308,PUCYURA,CUSCO,ANTA,1,0.0,37,1.8440985218979942,,,0.04,0.02,0.02
010304,COROSHA,AMAZONAS,BONGARA,1,0.0,34,3.110958156773901,,,0.04,0.02,0.02
140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,2,0.0,76,4.731993105611074,69.0,69.0,0.04,0.01,0.03
021014,SAN MARCOS,ANCASH,HUARI,5,0.0,155,3.243809877652724,1766.0,1471.0,0.04,0.02,0.02
100321,SHUNQUI,HUANUCO,DOS DE MAYO,2,0.0,64,1.5920989313868312,11.0,8.0,0.04,0.03,0.01
150709,HUAROCHIRI,LIMA,HUAROCHIRI,2,0.0,70,3.88374069621506,,,0.04,0.01,0.03
120209,MARISCAL CASTILLA,JUNIN,CONCEPCION,1,0.0,33,3.487591325031677,,,0.04,0.02,0.02
131004,MOLLEBAMBA,LA LIBERTAD,SANTIAGO DE CHUCO,2,0.0,63,2.0624947034409105,,,0.04,0.03,0.01
080704,COLQUEMARCA,CUSCO,CHUMBIVILCAS,4,0.0,147,4.087598312318254,,,0.04,0.01,0.03
151025,QUINOCAY,LIMA,YAUYOS,1,0.0,38,4.105881158308701,,,0.04,0.01,0.03
030217,TUMAY HUARACA,APURIMAC,ANDAHUAYLAS,3,0.0,115,4.9342825599594065,,,0.04,0.01,0.03
180202,CHOJATA,MOQUEGUA,GENERAL SANCHEZ CERRO,3,0.0,112,9.041010246207566,,,0.04,0.01,0.03
040207,QUILCA,AREQUIPA,CAMANA,1,0.0,36,9.93770333719736,,,0.04,0.01,0.03
040509,ICHUPAMPA,AREQUIPA,CAYLLOMA,1,0.0,36,5.916395786216087,,,0.04,0.01,0.03
090118,ASCENSION,HUANCAVELICA,HUANCAVELICA,2,37.0,89,11.122946175789423,210097.0,110855.0,0.04,0.01,0.03
210703,CALAPUJA,PUNO,LAMPA,1,0.0,34,3.0270467169083766,,,0.04,0.02,0.02
050602,AUCARA,AYACUCHO,LUCANAS,5,0.0,175,10.775891627042423,,,0.04,0.01,0.03
220908,JUAN GUERRA,SAN MARTIN,SAN MARTIN,1,1.0,39,3.391741807037421,981.0,806.0,0.04,0.01,0.03
180204,ICHUÑA,MOQUEGUA,GENERAL SANCHEZ CERRO,8,0.0,308,6.464294881367343,,,0.04,0.01,0.03
160606,VARGAS GUERRA,LORETO,UCAYALI,1,0.0,32,10.686492965482957,7324.0,6044.0,0.04,0.01,0.03
040303,ATICO,AREQUIPA,CARAVELI,1,0.0,35,12.28268665902508,1560.0,1329.0,0.04,0.01,0.03
100701,HUACRACHUCO,HUANUCO,MARAÑON,4,0.0,135,5.0719727308991605,,,0.04,0.01,0.03
030611,LOS CHANKAS,APURIMAC,CHINCHEROS,1,0.0,36,4.596471509237849,,,0.04,0.01,0.03
060503,CUPISNIQUE,CAJAMARCA,CONTUMAZA,2,0.0,65,3.6260864707247062,,,0.04,0.02,0.02
021305,LLAMA,ANCASH,MARISCAL LUZURIAGA,1,0.0,38,1.5695462781169645,361.0,360.0,0.04,0.03,0.01
050506,LUIS CARRANZA,AYACUCHO,LA MAR,1,0.0,47,3.2450847605420576,,,0.03,0.01,0.02
040302,ACARI,AREQUIPA,CARAVELI,1,0.0,48,12.617323263361852,5766.0,5020.0,0.03,0.0,0.03
080908,SANTA TERESA,CUSCO,LA CONVENCION,3,0.0,159,7.3347671259863,,,0.03,0.01,0.02
020111,PIRA,ANCASH,HUARAZ,2,0.0,103,2.8679796240763338,,,0.03,0.01,0.02
090408,HUAMATAMBO,HUANCAVELICA,CASTROVIRREYNA,1,0.0,44,3.1679985008096128,,,0.03,0.01,0.02
090609,QUITO-ARMA,HUANCAVELICA,HUAYTARA,1,0.0,50,4.8424262485662375,,,0.03,0.01,0.02
020204,LA MERCED,ANCASH,AIJA,2,0.0,101,2.6861546127596276,9.0,9.0,0.03,0.01,0.02
230401,TARATA,TACNA,TARATA,3,0.0,132,4.673717532561429,45.0,41.0,0.03,0.01,0.02
100511,TANTAMAYO,HUANUCO,HUAMALIES,2,0.0,100,4.158265894958282,,,0.03,0.01,0.02
021007,HUACHIS,ANCASH,HUARI,2,0.0,78,2.6033170889042108,,,0.03,0.02,0.01
230406,SUSAPAYA,TACNA,TARATA,2,0.0,80,19.935098527879518,,,0.03,0.0,0.03
010605,LIMABAMBA,AMAZONAS,RODRIGUEZ DE MENDOZA,1,0.0,45,8.433706817750661,,,0.03,0.01,0.02
151031,TUPE,LIMA,YAUYOS,1,0.0,39,8.846021289802268,,,0.03,0.01,0.02
080905,OCOBAMBA,CUSCO,LA CONVENCION,2,0.0,89,5.793316232260958,,,0.03,0.01,0.02
210305,CORANI,PUNO,CARABAYA,5,0.0,227,6.401272322434946,,,0.03,0.01,0.02
021003,CAJAY,ANCASH,HUARI,2,0.0,82,2.3187286598457724,,,0.03,0.02,0.01
131002,ANGASMARCA,LA LIBERTAD,SANTIAGO DE CHUCO,1,2.0,42,3.9562213214124933,7.0,6.0,0.03,0.01,0.02
090612,SAN ISIDRO,HUANCAVELICA,HUAYTARA,1,0.0,54,4.047270105753826,,,0.03,0.01,0.02
060501,CONTUMAZA,CAJAMARCA,CONTUMAZA,4,0.0,165,3.968625050235523,4707.0,4008.0,0.03,0.01,0.02
080702,CAPACMARCA,CUSCO,CHUMBIVILCAS,2,0.0,87,3.7854789025810756,,,0.03,0.01,0.02
060103,CHETILLA,CAJAMARCA,CAJAMARCA,1,0.0,40,2.339236954934422,163.0,145.0,0.03,0.02,0.01
081003,CCAPI,CUSCO,PARURO,2,0.0,89,4.378896239700701,,,0.03,0.01,0.02
030403,CARAYBAMBA,APURIMAC,AYMARAES,1,0.0,46,8.952644238332017,14585.0,5174.0,0.03,0.01,0.02
030301,ANTABAMBA,APURIMAC,ANTABAMBA,4,0.0,211,7.438389412678234,102.0,96.0,0.03,0.01,0.02
020202,CORIS,ANCASH,AIJA,3,0.0,132,3.5590878190371615,26.0,26.0,0.03,0.01,0.02
080205,POMACANCHI,CUSCO,ACOMAYO,3,0.0,132,3.414740457071423,,,0.03,0.01,0.02
100504,JACAS GRANDE,HUANUCO,HUAMALIES,5,0.0,202,3.0146472674279794,,,0.03,0.02,0.01
081202,ANDAHUAYLILLAS,CUSCO,QUISPICANCHI,1,0.0,41,3.5790479438149996,,,0.03,0.01,0.02
090613,SANTIAGO DE CHOCORVOS,HUANCAVELICA,HUAYTARA,6,0.0,290,7.919280590368654,,,0.03,0.01,0.02
210109,MAÑAZO,PUNO,PUNO,3,0.0,155,4.845813345694961,,,0.03,0.01,0.02
100503,CHAVIN DE PARIARCA,HUANUCO,HUAMALIES,3,0.0,131,3.028057696582285,,,0.03,0.01,0.02
080703,CHAMACA,CUSCO,CHUMBIVILCAS,5,0.0,197,4.636500313948844,,,0.03,0.01,0.02
130703,JEQUETEPEQUE,LA LIBERTAD,PACASMAYO,1,4.0,46,2.2114246995745255,,,0.03,0.02,0.01
080601,SICUANI,CUSCO,CANCHIS,8,98.0,437,9.418867928000862,207080.0,137146.0,0.03,0.01,0.02
130204,MAGDALENA DE CAO,LA LIBERTAD,ASCOPE,1,0.0,47,4.369625378909361,,,0.03,0.01,0.02
020510,HUAYLLACAYAN,ANCASH,BOLOGNESI,2,0.0,96,3.1246560113968513,,,0.03,0.01,0.02
210202,ACHAYA,PUNO,AZANGARO,1,0.0,54,4.187651890961684,,,0.03,0.01,0.02
090406,COCAS,HUANCAVELICA,CASTROVIRREYNA,1,0.0,45,2.438357777284497,20.0,19.0,0.03,0.02,0.01
150901,OYON,LIMA,OYON,6,0.0,297,6.871315340934707,3.0,3.0,0.03,0.01,0.02
150715,SAN ANDRES DE TUPICOCHA,LIMA,HUAROCHIRI,1,0.0,47,3.521504342422396,,,0.03,0.01,0.02
081211,OROPESA,CUSCO,QUISPICANCHI,1,0.0,47,2.656842842872263,,,0.03,0.01,0.02
060311,UTCO,CAJAMARCA,CELENDIN,1,0.0,44,3.1475635384649494,,,0.03,0.01,0.02
210807,ORURILLO,PUNO,MELGAR,4,0.0,166,3.67828660695363,,,0.03,0.01,0.02
080401,CALCA,CUSCO,CALCA,3,0.0,154,3.7453904513877663,42.0,23.0,0.03,0.01,0.02
130813,URPAY,LA LIBERTAD,PATAZ,1,0.0,40,2.696038658692415,,,0.03,0.02,0.01
130605,HUARANCHAL,LA LIBERTAD,OTUZCO,2,0.0,100,3.4407131317405475,,,0.03,0.01,0.02
030211,POMACOCHA,APURIMAC,ANDAHUAYLAS,1,0.0,46,5.3937158390095625,,,0.03,0.01,0.02
210602,COJATA,PUNO,HUANCANE,3,5.0,151,6.171764800638067,12.0,8.0,0.03,0.01,0.02
150718,SAN DAMIAN,LIMA,HUAROCHIRI,2,0.0,96,5.0530932945065725,,,0.03,0.01,0.02
210115,VILQUE,PUNO,PUNO,2,0.0,84,4.279463433608737,,,0.03,0.01,0.02
090410,SAN JUAN,HUANCAVELICA,CASTROVIRREYNA,1,0.0,43,6.1503806572482205,,,0.03,0.01,0.02
210803,CUPI,PUNO,MELGAR,2,0.0,102,4.805142102056791,,,0.03,0.01,0.02
101104,APARICIO POMARES,HUANUCO,YAROWILCA,2,0.0,93,4.149473008738387,,,0.03,0.01,0.02
090311,SANTO TOMAS DE PATA,HUANCAVELICA,ANGARAES,1,0.0,47,4.316810809769291,62.0,62.0,0.03,0.01,0.02
150722,SAN MATEO,LIMA,HUAROCHIRI,2,0.0,86,9.7816375518868,,,0.03,0.01,0.02
021709,TAPACOCHA,ANCASH,RECUAY,1,0.0,41,2.5814773165559717,,,0.03,0.02,0.01
130801,TAYABAMBA,LA LIBERTAD,PATAZ,3,4.0,150,3.30848694329631,9279.0,8665.0,0.03,0.01,0.02
130810,PIAS,LA LIBERTAD,PATAZ,1,0.0,42,2.9254158492067317,,,0.03,0.02,0.01
020104,HUANCHAY,ANCASH,HUARAZ,3,0.0,134,2.5969420900957756,,,0.03,0.02,0.01
021410,SANTIAGO DE CHILCAS,ANCASH,OCROS,1,0.0,40,2.5161236455397606,,,0.03,0.02,0.01
210212,SAN JOSE,PUNO,AZANGARO,2,0.0,108,6.02096431906947,,,0.03,0.01,0.02
022004,MATACOTO,ANCASH,YUNGAY,1,0.0,46,1.9784903170858699,,,0.03,0.02,0.01
020504,AQUIA,ANCASH,BOLOGNESI,3,0.0,154,4.960281182979556,,,0.03,0.01,0.02
051010,HUALLA,AYACUCHO,VICTOR FAJARDO,2,0.0,98,6.85944571383474,112.0,112.0,0.03,0.01,0.02
021104,HUAYAN,ANCASH,HUARMEY,1,0.0,45,2.3026148888710303,,,0.03,0.02,0.01
020402,ACOCHACA,ANCASH,ASUNCION,2,0.0,81,1.9100530918431873,,,0.03,0.02,0.01
190104,HUAYLLAY,PASCO,PASCO,8,0.0,396,4.693049205840355,16894.0,12228.0,0.03,0.01,0.02
051012,VILCANCHOS,AYACUCHO,VICTOR FAJARDO,4,0.0,175,4.963620546548925,,,0.03,0.01,0.02
130606,LA CUESTA,LA LIBERTAD,OTUZCO,1,2.0,40,1.8412869612421363,,,0.03,0.02,0.01
